Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
635931790,5,2018-10,United Kingdom,Loved this Disney park.  It was quieter than any of the others I've been to and retains the charm of the original Disney parks in America before they started modernising them.  Great day and my favourite of the four Asian Disney parks.,Disneyland_HongKong
635930934,4,2018-11,Singapore,The best thing about this Disney land that it is allow most of the rides younger kids. I am able to visit most of rides with my 2 years old son. However if you visited any other Disneyland like Shanghai or Tokyo you might not feel very happy with this disney land as i couldn't find any WOW factor in this Disney land. Food is expensive i would suggest to buy advance meal tickets from Klook and convert them to the vouchers at check in gates. ,Disneyland_HongKong
635601951,4,2018-11,United States,"This is one of the smallest parks we have been to. Currently we have been to all of the Disney parks except Paris, hopefully next year. Allow yourself about a half day to see everything. There are about 3 rides worth the time to wait in line, Hyperspace mountain, Mystic Manor, and Grizzly rollercoaster. ",Disneyland_HongKong
635563003,3,2018-11,Singapore,"Visited this theme park 4 times over the past years. Its getting old and it shows. Time to give the place a spruce & add in more new rides, otherwise it will lose its visitors to other theme parks in the region",Disneyland_HongKong
635328081,5,2018-11,United Kingdom,"To be honest, we were expecting this to be the worst Disney park we   ve been to because it   s so small, but it was brilliant. It is small, but that   s part of the charm. It has all the classics you expect but with none of the stress and hassle you get in other parks.",Disneyland_HongKong
635321205,3,2018-11,United States,"If you move fast, you can get thru the park in a day knowing that you won   t see everything. It   s certainly not packed like LA Disneyland or Disney World. Most of the rides in Small World are the same sans Peter Pan. Their rides in some of the areas are different. Food is really bad. Jr Yelper said we should eat at the best restaurant in the part, The Explorer Club with a variety of ethnic selections to order. But at nearly $20 a plate with meager portions, it was the worse Disney park meals I   ve ever had. The Jungle Ride was closed the weekday we went. They had 2 different Disney ice cream pops sold at the carts. One is blueberry and the Minnie is Strawberry for $5 USD. They were OK. The evening light show was basically flashing lights of Mickey and friends on the buildings. The electric parade was really good. We watched part of the Moana show. We were so bored and the singing was mediocre so we left. This is the 4th of the Disney parks we   ve been to and easily ranks at the bottom. ",Disneyland_HongKong
635155975,5,2018-9,Singapore,"Hong Kong Disneyland is off the beaten track destination for everyone's desire. This site is full of new creation, nice atmosphere and beautiful landscape to explore while visiting here. The place has also captured our attentions and felt absorbed in.",Disneyland_HongKong
635153495,5,2018-4,Singapore,"I went with my girlfriend in Hong Kong, and she had a great time! Needless to say, she lived her childhood dream all in one day. You all should've seen the looks on her face during the whole day we spent in HK Disneyland. Getting to Disneyland from Central and the way back was easy and convenient, given that Hong Kong's MTR is one of the world's most efficient metro system.",Disneyland_HongKong
635146061,5,2018-11,United Kingdom,"An absolute must see and a perfect way to spend a beautiful day, the park along with all the shows is stunning. Very well organised and plenty of friendly staff to help you around .Food is good and they have a large variety of restaurants and caffe . There is a locker service where you can leave your belongings for the day , is secured and you can access it anytime, there is also a luggage valet service if you want to leave a case with wheels.We didn   t spend much above the ticket price as all rides are included.",Disneyland_HongKong
635034738,5,2018-11,United States,"We   ve been to every Disney Park in the world, and this one may be our favorite. In our 4 visits to HKDL, we have loved the beautiful surroundings, the short or nonexistent lines, and the manicured walk from the hotels to the park. The musical productions here are terrific (it   s currently Mickey and the Wondrous Book), and there are other unique attractions as well: Mystic Manor (which is NOT a Haunted Mansion) and Grizzly Gulch. There are also some minor noteworthy features: this park   s Small World was the first to include Disney characters, and its Jungle River Cruise has a surprise ending. The castle is surprisingly small, but it is currently undergoing construction that will enlarge it.",Disneyland_HongKong
634641453,3,2018-11,United States,"Being from FL we had to check it out, sadly I think we were better off spending a second day at Ocean Park.",Disneyland_HongKong
634532758,5,2018-10,Australia,"We had a great day out at Disneyland. We went on a Thursday in October so it wasn't busy at all. Longest wait for anything was about 15 minutes. Download the App and it tells you the current wait times all over the park.It is much smaller than Disneylands but that was good for us with 2 kids under 7, it was easy to walk around the whole park a few times, and most of the rides were good for the younger kids. It might be lacking if you're after big thrills. The food was generally ok and not at astonishing prices.As it got dark we went back and had a second ride on all the things we wanted and some we had missed earlier in the day. All 3 parades we good and as it wasn't too busy everyone was able to see fine. Highlights: The Lion King show (don't miss this and it's a good airconditioned break), Mystic Manor and the Jungle River cruise (make sure you go after dark, it's much better). As people have mentioned HK Disneyland doesn't really have the characters just walking around the Park like you find in other Disneylands, so if getting pics with them is your thing you will have to line up at specific locations and times. The train out there was good, and wasn't even packed after closing time (we walked slowly back to the station). Easily managed to stay the whole day, opening to close, and would definitely go back next time we are in HK. If you need to decide between Disneyland and Ocean Park, pick Disneyland if your travelling with younger kids.",Disneyland_HongKong
634518245,5,2018-11,Australia,"We simply had the best day at Hong Kong Disney. I had read some negative reviews but they proved to be untrue. We visited in mid November and the park was decorated for Christmas which made it even more special. It was my wife and I and our 20 year old daughter who went. The rides were excellent. The lines were pretty short (we were there on a Monday), the longest we waited was 20 minutes but some rides we just walked on. The shows and parades were pretty good. Except the snow show at 6:15pm. Not worth waiting around for. The park was clean, the toilets were clean, plenty of food stores (overpriced but that goes with the territory)Best rides were Mystic Manor, Grizzly Gulch and the Iron Man one in Tomorrow Land. My daughter said the only negative was that there were no thrill rides like a major roller coaster. Getting there via the MTR was super easy. If you bought the tickets online you have to go to Guest Relations on the left of the main gate to pick up your actual tickets. If this has been helpful please give me a helpful vote. ",Disneyland_HongKong
634289809,4,2018-11,Australia,"Went on a week day which I would recommend as even then there were hundreds of people, didn   t have to line up longer then 10 minutes to go on rides , we both loved the iron man experience ! Food is very expensive and wasn   t that great cost over $100 aus for 1 burger a small serve of chick wings and 2 milkshakes . That aside we were amazed by everything the lights on all the buildings etc at night gave it a truely magical experience we felt like kids again ! We much preferred Disneyland over ocean park",Disneyland_HongKong
634068727,5,2018-11,United States,"Great park. We easily rode did everything we wanted in one day and went back for a few hours during mid day for a second day for our favorite rides and shows. Mickey and the Wonderous Book is my all time favorite Disney show. I just wish the castle wasn't under construction, but I'll just have to go to see the new one when completed. ",Disneyland_HongKong
633941812,1,2018-7,Hong Kong,"Dumb to go.America Street is a boring place because the prices ain't cheap and much can be bought elsewhere.The other zones are horrible,with too much people and staff not doing much for the adventure.Very unhappy during the whole trip.",Disneyland_HongKong
633935860,4,2018-4,Hong Kong,"I have visited this theme park 6 times in my life. first time was with my mom and dad. Went three times alone and two times with my wife... This was my first theme park visit back in 2012. I was amazed and was wondering it to be dreamland. I rode every rides here. From thrill rides to the family rides. Well the best attraction was off course Ironman experience. Mystic Manor was cool, hyperspace mountain, rc racer, Grizzly mine car ride were all thrilling and exciting. Enjoyed the lion king and mickey mouse shows. River cruise was awesome. It's a small world was amazing. September is the month I recommend to visit. No long lines... Iconic castle is transforming don't know how long it would take. If the castle transformation is complete it would be my 7th visit...",Disneyland_HongKong
633917478,5,2018-8,China,"Ive been lucky enough to visit Hong Kong Disneyland a number of times since it first opened, and each time I've been there there's something new and exciting. Whether with children or just adults, Hong Kong Disneyland is a great day out for anyone. Who doesn't want to have their picture taken with Mickey Mouse??? It's a short train ride from any part of Hong Kong, and there are great food outlets and entertainment for all the family.",Disneyland_HongKong
633871918,4,2018-11,United Kingdom,"If you   re after a trip filled with coasters and white knuckle rides forget it, but if you want some good old Disney magic then it   s worth a visit. Quite a small park if you   re comparing it to other Disney resorts, the shows are very good, but no fireworks, no castle ( it   s under construction) and not many characters wandering around for photos. A good day out but a little disappointed to be honest. ",Disneyland_HongKong
633866608,3,2018-11,Singapore,"Although we were given 8 priority pass from our kingdom club stay, we didn   t managed to use any of it. The queue were generally not too Long except for photos with iron man and the smaller kids ride.The priority pass Given to us were only applicable to 5 rides, it would definitely serve us better if it   s applicable to all other rides. As we have very young kids, rides like toy story parachute, slinky dogs etc would attract younger kids more and we couldn   t use it.I would think it would be better if Disneyland can share when and where the character would appear. Like Disneyland LA, more characters will appear in different time slot. These information weren   t available anywhere... ",Disneyland_HongKong
633745686,5,2018-10,United Kingdom,"Disneyland. Need I say more? The most wonderful place in the world!Hong Kong Disney is a lot smaller than the others I   ve been to but of course there   s plenty to do. I   ve been twice, but most recently I got there as it opened which was great    there were no queues for any of the rides so we whizzed round quite quickly.I love the shows they put on there! The Lion King one is great so make sure you get to see that! You can book day tickets online for HKD 619     62! 100% worth it! It   s quite close to the airport and has luggage storage if you want to fill the day before you leave. It   s about 30 mins from Hong Kong Central station and very easy to get there. The train has Mickey shaped windows and handles!!! So cute!You can read more about it in the blog on my page. Please check it out!",Disneyland_HongKong
633611617,4,2018-11,Singapore,"Went with family , 2 children age 4 and 13.The Disneyland MTR was nice, took around 10 mins to reach the destination.We went on 7 11 2018, Weather was sunny ,no rain at all.We stayed Novotel City Gate hotel so it was 2 stations to Disneyland which was very convenience.",Disneyland_HongKong
633563142,5,2018-10,Australia,"Of course anything Disney is magic! Our experience at Hong Kong Disneyland was a memorable one.. having been to the parks in California, USA, we found Hong Kong to be much quieter and the longest we ever lined up for a ride would have been 10 15 minutes   and this was only for a couple of rides! We did stay at the nearby Disneyland Hotel, and this included some  priority passes  to certain attractions.The rides were all fun, with all but a couple having height restrictions that our 4 year old just missed out on! The only disappointment was the BIG lines to see the characters   and this resulted in us missing out on a photo with most of them! Even with a full 2 days here.. The lines close, well before they even officially arrive, and with only a couple of appearances each day, it is so limited! There should be more characters dressed up, and they should be out & about ALL day   not just an hour here & there... there could be 2 of each scattered throughout the park even.. and this would make everyones visit just that bit more magical!! The chaos in the gift shops is crazy, the best time to shop is whilst the parades are happening just outside!! I would skip back in a heartbeat and could quite easily spend another 2 days here! ",Disneyland_HongKong
633325652,3,2018-11,Malaysia,Had Visit on the 5th of Nov. Sadly alot of rides and attraction is close.  Besides that the place is clean and well kept.,Disneyland_HongKong
633178209,5,2018-10,United States,Went with a group of Disneyfied adults on a week day. The park was decked out for Halloween   very nice. There were no crowds so we could go on every ride without ANY long waits. Liked the crowd  mellow & happy.,Disneyland_HongKong
633170265,1,2018-11,United Kingdom,Having visited Disneyland Paris some 25 years ago we decided to spend the last day of our holiday at Disneyland Hong Kong. The rides were outdated and given HK love of all things electronic we expected more. There was a greater variety of rides in Paris. The parades started late   so we missed the last few minutes of the evening parade as we had a coach pick up to meet. The parades were not a patch on Paris some 25 years agoThe majority of the staff were rude and unhelpful   unlike the Paris staff. Given that English is widely spoken in HK a lot of the staff barely understood English. Putting it mildly it was an utter disappointment from start to finish.,Disneyland_HongKong
633163763,4,2018-10,Hong Kong,Need to plan which rides you want to go on and what you want to see as it   s too big to do everything. shows arrive about 15 20min early. rides were max about 30min to 1 hour wait without fast track on a sunday. Hit the ones you want to go first early to beat the crowds. I went for halloween and there was a good 2 for 1 deal on disney   s site that allows me to enter the park a second time before the end of this year. For popular characters expect at least 30 min to 1 hour waits to take pictures with them (eg. jack and sally for halloween). disney staff give out lots of stickers and candy during halloween. the villains night parade at the end is not as exciting as the one during the day or their regular one as the floats with the villains are plain comparatively. ,Disneyland_HongKong
632891929,4,2018-1,Philippines,"It is indeed one of the happiest places on Earth though the rides are not as thrilling as the rides of Ocean Park HK. This park entertains its children audience visitors than young adults so if you're a solo traveler, Ocean Park HK I think would suit you.If you're going to watch some shows or presentations, you have to run around the park so expect to have feet soar lolNo fireworks display when I went but the parade would entertain you for sure!Overall, it's very good and you'll certainly feel like a kid after visiting this park",Disneyland_HongKong
632742313,3,2018-11,Singapore,"Who wouldn   t want to celebrate their birthday , at least once in Disney ! So do I . However , I felt that Disney Hong Kong is a poorer cousin as compared to Tokyo. I supposed this comes from different management . Everyone knows Japanese are meticulous to the last details. Whilst, in Hong Kong , I suppose they have practical mindset rather than imagination. They are doing the basic normal job in a magical place .. what a waste . They have plenty of room to improve to make the best place as magical as possible . ",Disneyland_HongKong
632731756,5,2018-10,Philippines,"Fantastic Experience. This is my Second time visiting Hongkong disneyland and it never fails to amaze me.The best part is the Iron Man experience for me. Superb. Also, the Castle is under renovation when we went there so We cannot have a photo of it. better go to these place as early as 930 am. Get a Map at their City Hall Area . Get your fast Pass to save your time on queing.",Disneyland_HongKong
632699589,3,2018-11,Vietnam,Overall the place was ok but many attractions were closed with no reduction to the entry price. The attractions were OK but nothing like I expected at a Disney Park. Only the Americans can do Disney!!!! All in all though it was an OK day out.,Disneyland_HongKong
632690362,4,2017-12,Portugal,Actually I thought Disneyland would be for small kids. But it   s not. I went with my teenage that loved. Many attractions that for them was great. But be ready to stay long in the queue. And it   s a bit expensive but if you have energy you can spend the whole day there. Not my case. ,Disneyland_HongKong
632689856,4,2018-11,Hong Kong,"After living in Hong Kong for a few months, I had not heard great things about HK Disneyland. But, I decided to go with some friends and had a really fantastic time! We got there right when it opened and the lines were quite short in the morning. We didn't spend more than 20 minutes in a line! The park is small; I was able to go on my favorite rides multiple times throughout the day, with and without fast passes. Because of its size, visiting the park is one day is more than feasible. I personally loved Space Mountain and Grizzly Gulch rollercoasters.The food was not as good as food at other Disney parks. The Mickey waffles and ice cream were tasty, but the popcorn wasn't warm and the sandwiches from bakeries on in Street barely had any meat and cheese in them. I recommend bringing your own food into the park.I wouldn't get a season pass for HK Disney because it's too small and it would get old quickly if I went there too often, but I will definitely visit every once in a while!",Disneyland_HongKong
632658864,3,2018-10,Australia,"We visited HK Disneyland on our last day in Hong Kong, the food was great, but as to be expected over priced and the lines were a nightmare! A lot of the rides with audio only had it in Cantonese   understandable because your in HK, however, it   s a bit of a let down if you don   t understand it.",Disneyland_HongKong
632617782,5,2018-10,Australia,"I love Disneyland. Typically laid out in all the worlds. Great rides for young and old, lots of food and drink stations around the park. Most rides open the day I went. Plenty of parades and music happening most of the day. Always a fun day.",Disneyland_HongKong
632538340,3,2018-10,India,"We went there , but frankly speaking travelling to other Disneylands , this one could do better. We didnt see the night parade since it was on HOLD for quite some time know . Overall , It is too pricey for the enjopyment expected.",Disneyland_HongKong
632445331,4,2018-11,Malaysia,"Although it's not big as others, people coming here is less than others too and hence we managed to play all the rides and watch all the shows here which is great as the waiting time usually no more than 20 minutes.However, when we were here, the castle is still under renovation so there's no firework which is supposedly the highlight in any Disneyland.The popcorn here also doesn't has the special box like in Tokyo. Just a normal packaging.",Disneyland_HongKong
632355808,2,2018-11,Singapore,"Hong Kong Disneyland is just too small with limited rides compared to parks in California, Tokyo or Paris. A little disappointing but the kids (10 and 13) enjoyed it all the same   it   s Disney after all!! A good place to spend the afternoon if you have time to spare, otherwise I would give it a miss.",Disneyland_HongKong
632309460,5,2018-11,Philippines,"No matter what age or marital status, Disney is always my favorite place. The shows and rides are fantastic, I keep coming back. Definitely for all ages!",Disneyland_HongKong
632235808,4,2018-10,Australia,"Hong Kong disney, was a marvellous place for their parade and shows. The rides were great for young kids. There are no real thrill rides , most rides a 5 yr old can go on , but it was an amazing park, ride lines at its longest was 25 minutes, which was great. Well worth it",Disneyland_HongKong
632166205,3,2018-6,Cambodia,A fairytale place to visit when you are in HK. The easy and cheaper way to Disney Land is taking MRT.,Disneyland_HongKong
632080848,5,2018-10,India,"Disneyland....a childhood dream for every kid and finally it comes true.. i mean it when i say, that i was in heaven...it is the best place to be and the best time considering we went on Halloween.... i wish i could go there every day...We did quite some research before we went there, so we had a list of rides that we wanted to sit on and lands to visit. We found the Disneyland app, very helpful   in terms of the events for the day. The plan should always be to finish the to do items that you have on checklist and then have plenty of time to visit every land.Must do rides: Grizzy Mountain runaway mine cars, Hyperspace mountain,4D experience in Iron Man experience, RC race car, Mystique ManorThe app shows you the timings of the events, so we could attend all the shows and parades. Be ready to walk a lot, and wait a lot in queues if you want to take pictures with Mickey and Minnie.Most of the rides have fast track option with no additional cost. Every land has themed restaurants. Since it was halloween, everyone was dressed up in costumes, we were handed candies as a part of trick or treat, we visited the haunted house and finally watch the really cool   Villains night out parade.A definite visit to the place..where you feel anything and everything is possible. It is truly magical.",Disneyland_HongKong
632073306,5,2018-10,Australia,We were told that as we had been to the original parks in the USA we would be disappointed with HK Disneyland   but we were certainly not! We didn't go there expecting to see what we saw in the USA as each park has its own local charm. We enjoyed our day and loved the parades! Only issue is that there should be more taxis readily available when leaving the park as we had to wait for a while.,Disneyland_HongKong
631899580,5,2018-2,Indonesia,"Amazing for kids and teenager.... Takes all day, because a lot of venue you must visited. i am for the first time at disneyland",Disneyland_HongKong
631882178,5,2018-10,Australia,"Walking up to the entrance of Disneyland, it   s hard not to feel your inner kid coming out and feel super excited! It   s magical right from the beginning with beautiful statues of Mickey Mouse and his friends in a big water fountain. We arrived in the morning as soon as the park was opening and went through the ticket queue fairly fast. But the crowd was growing much quicker than expected, and later on we found out we chose a public holiday weekend so the crowds were much bigger than usual! We would advise to research this before you plan your trip because it definitely tested our patience and dampened our spirits at times. Because of this, the queues for every single ride were anywhere from 30 minutes several hours long, and it was a very hot day. We anticipated having to line up at Disneyland but the public holiday really made things 10 times slower. But when your at Disneyland, not even that can get you down, it   s just so magical and happy! One ride in each    land    had the option for you to scan your ticket and it would give you another ticket with a time frame on it, so you   re able to go and do other things then come back to skip the line within that time frame. We were then able to go on all the main rides and explore each land. There were so many amazingly fun rides to experience, as well as photo meet and greets with favourite Disney characters such as Eeyore, r2d2, iron man and more. Tarzan   s treehouse is just brilliant, toy story land is every big kids dream and we were lucky enough to see Disneyland at Halloween time, which was spectacular! We spent all day there and upon reflection, would   ve planned to spend 2 full days, regardless of the public holiday. Disneyland truly is what you imagine it to be and more! It allows you to be a child and just have fun. Would definitely go back : ) ",Disneyland_HongKong
631880137,5,2018-10,Philippines,"I went there with the family with 2 kids in tow on Halloween weekend for a 2 day pass. It   s my second time to visit HK DL and this second visit was surely better than the before. I tried more attractions. The kids most definitely enjoyed it the most. They met Mickey Mouse, Goofy, watched the Flights of Fantasy parade, Mickey Projection Show and the Villain Parade, Journey to Halloween were halloween features. The snacks were great too! Popscicles, waffles, eggette, etc. The staff were giving away lota of free stickers to the kids. And there was a lot of trick or treatin for mickey mouse marshmallows and gummy candies!!! Everything was great as expected. Disneyland HK never disappoints! As an adult, i appreciate places like these by their toilets! Hehehe. No smell, spotless clean, aaaaaand wait for it, free unlimited toilet seat covers!!!!! Sorry for that brief shallow happy episode because where i come from, no toilet seat covers are free! Anyhoo, HKDL is recommended for all ages!!! It   s a must visit when in HK. Most definitely!",Disneyland_HongKong
631835779,4,2018-11,United Kingdom,"We must have been super lucky as the day we arrived we didn   t queue for any rides   the most was approx 10 minutes which of course makes the day more fun! We managed to get on everything including the Lion King show which was incredible! In comparison, I think this park beats Paris. It   s obviously not cheap but the food is surprisingly ok and we had a great day! ",Disneyland_HongKong
631779600,5,2018-10,Philippines,"  Huge area and really beautiful  With Disney Train, easy to go to location via MTR  lots of attractions and activities (Rides, plays, parade)  with App thats really helpful  also with brochures at entrance for maps and schedules  delicious food and snack",Disneyland_HongKong
631655704,5,2018-11,India,"This is the best time during our stay in Hong Kong. I had booked 2 days ticket via Klook. You get discount when you book via Klook. The place opens at 10:30 am. Most time you will spend at Fantasyland. Here you have maximum number of rides and shows. Also many characters would visit you. Because you have so many things to cover so plan your route accordingly. As we had 2 day pass, we went around in liesure. Lion king show was mind blowing. So was Mickey and the adventure book. we had a great time. The night parade was amazing. Plan to sit atleast 30 mins ahead of the schedule so that you get the best place to watch any show. The cheapest way to reach is via MTR and it takes approx 45 mins. ",Disneyland_HongKong
631595181,4,2018-3,India,"Visited in March 2018 on a Sunday. Due to weekend, there were too many visitors and long queue for all the rides   attractions. Had to skip several rides due to their long waiting time. However, whatever rides we took, most of these were not that thrilling. There were 2 parades on that day, one in the afternoon and one in the evening. Both were fun to watch, especially the evening parade with illumination was very attractive. There were no closing fireworks, told that it had been discontinued. There are restaurants inside the park, however foods were expensive and average in taste. It is an expensive affair; entry tickets, inside food etc. all are overpriced. Though at the end it was tiring, but overall it was a fun filling day spent at HK Disney Land.",Disneyland_HongKong
631572389,4,2018-9,South Africa,Felt like a kid again. Obviously smaller than the originals but still entertaining and an experience for those that havent been to the originals,Disneyland_HongKong
631564893,4,2018-10,Malaysia,"Never having been to Disneyland before, I found it very entertaining. The space was huge and they had a very convenient luggage holding area for us to leave our luggage at HKD 110 per piece. A lot of walking involved, so was very glad we wore comfortable shoes and clothes. We bought discounted tickets via Klook and could get in with no problem. Once inside, we went to look at the rides and a lot of them were not thrill rides, but fun nonetheless. I was very impressed with the amount of detail that went into creating the rides and their upkeep. Everything is perfectly maintained and no chipping paint to be seen anywhere!Delicious food is nowhere to be found in Disneyland, though. So it's just eating to survive, and your tastebuds are not taken into consideration. We managed to take all the rides we wanted to, and still take in some shows before the park closed. In the evening, the lines were much longer, because HK residents came for the evening with their annual passes. It can rain anytime in HK, so pack a raincoat if you have it. Even if it doesn't rain, it will come in handy on the mine train ride. The parade at the end of the day was really cool! Since it was halloween season, all the Disney villains came out to play.",Disneyland_HongKong
631523191,5,2018-11,United Kingdom,"This is amazing loved every second of it ,  The queues to meet the characters can be a bit long especially in the heat but well worth it if you can keep your child shaded and entertained,",Disneyland_HongKong
631514586,4,2018-11,Singapore,"Visited with a 11 months old baby and managed to do some rides. It   s an all age friendly park, great for a one two days visit.",Disneyland_HongKong
631509526,4,2018-10,Hong Kong,"We had a lot of fun in the park, and the new motion games like Iron Man was very enjoyable. However, the park was under renovation, so the sleeping beauty castle and the fireworks were not there. How I wish I could watch the fireworks in front of the castle!Note: the haunted house is small and boring, not worth waiting in a long long queue. The grey bear mine, the star wars track, iron man are my favorite. The star wars track has speed pass, which is worth fetching asap.Wifi is extremely slow. Don't rely on it! Bring your phone with the best signal, because mobile signal is weak there.",Disneyland_HongKong
631506831,4,2018-8,United Arab Emirates,Nothing out of this world but good scenery and organization. What i liked the most was the robot trash bin going around by itself and talking :D,Disneyland_HongKong
631488697,5,2018-11,Philippines,Nothing short of amazing! Although during our visit there was a private event so they had to close 4 attractions which I felt was a bit unfair. They could   ve given a discount for visitors for that day or made an announcement prior.,Disneyland_HongKong
631408607,5,2017-12,Australia,"Happiest place on earth, may have to agree  We had a ball   Go with your mind set at kiddy level and you will have a ball",Disneyland_HongKong
631342147,5,2018-10,United Kingdom,"We have been to Hong Kong and Disneyland on a number of occasions. This time however we had taken the Grandchildren with us, both boys aged 6 and 8. They had a wonderful day and during the afternoon Halloween Parade they were invited to take part, however they decided to decline as they are a bit shy. The parade was very well performed. Disneyland Hong Kong can at a push be done in a day. It is one of the smaller Disney global sites, however, what it lacks in size is made up for in atmosphere. It   s a great park and well worth a visit during your stay in Hong Kong. The MTR (mass transit railway) is the easiest way to get to the site. The journey takes about 40 mins from Mongkok.",Disneyland_HongKong
631159389,4,2018-10,Australia,Like all Disneyland's throughout the world it's primarily designed for the kids. I recommend taking the MTR out to this theme park. Like I said Disneyland is more for the kids than adults but lets face it we can be kids again for a day. I recommend staying and watching the nightly fireworks show which begins at 8pm nightly.,Disneyland_HongKong
631139179,3,2018-11,Indonesia,"During the time of my visit there, there were partial closure of the park due to private event on the 2nd and 3rd of November. I came all the way from Indonesia, paying expensive airfares, and also paying expensively for a 2 night stay at your hotel. But during my visit there, several sections, such as Adventureland, Grizzly Gulch, Mystic Point, and Toy Story Land.To make matters worse, the closure was done during the prime time of the park, around 2 3 pm all the way to the dark around 6 pm, and in some cases even until Disney closed. I was very disappointed in this, and I would like to see some responsibilities from Disney regarding this issue. Disney should've given a certain reduction on the hotel price and or Day Pass price due to this  incomplete magical experience .",Disneyland_HongKong
631119122,1,2018-11,Philippines,Extremely average rides. Please save your money and go to Universal Studios in Singapore! They don   t get anywhere close to creating the magical experiences they promise to! The park was too crowded with sections shut down for renovations. After paying for an entry it seemed like you are eternally in a queue for rides or exhibits that were extremely disappointing!,Disneyland_HongKong
631108150,3,2018-3,India,"Disneyland is one of the major attractions for Tourists visiting HongKong.However, it is very very expensive! Apart from that it is a heaven for kids!",Disneyland_HongKong
630734380,5,2018-3,United States,"English language travel books and blogs like to compare Hong Kong Disneyland to Ocean Park Hong Kong. Opened in 1977, Ocean Park often gets the nod over its 13 year old rival with the more scenic location, being three times larger, having a wider range of attractions and thrill rides, and for entertaining guests with shows starring not costumed characters, but live land and marine animals. Two categories in which Ocean Park is all wet, however, are food     ho hum carnival type fare versus Disneyland   s higher quality, wider ranging dining experiences     and, the deciding factor for me, what is known as    Disney Magic.    There   s something different about being at a Disney park     the hospitality, memory making, cleanliness, positive attitude, and characters and stories beloved for generations. It   s like coming home whether you went as a child or not. HKD is the smallest of all Disney parks, but that doesn   t make a visit any less magical and unique. Its version of the Haunted Mansion is Mystic Manor, which whisks guests through the Victorian home of world traveler Lord Henry Mystic. The mansion comes alive after Henry   s mischievous pet monkey Albert opens a music box that unleashes mayhem and enchantment. Another HKD exclusive is the exciting year old Iron Man Experience; imagine Stark Enterprises assuming sponsorship of Star Tours. Big Grizzly Mountain Runaway Mine Cars, HKD   s version of Big Thunder Mountain Railroad, has a section where riders go backwards. Just for fun, enter the    Cantonese    or    Mandarin    line at the Jungle Cruise to hear those tired, corny jokes in a different language. OK, so there   s no Matterhorn or Pirates of the Caribbean, but when was the last time you ate smoked duck legs and curry fish balls in Anaheim or Orlando?",Disneyland_HongKong
630622822,5,2018-10,Philippines,You can't go wrong with disneyland when your with kids. I suggest to go here early to avoid long lines. During the afternoon lines for the rides starts to build up. The waiting time is between 20 40mins unlike in the morning its just between 5 10mins.,Disneyland_HongKong
630589692,5,2017-12,Australia,"Had a really memorable time here. Best food I've had at a theme park, hands down. Night parade was beautiful. Can't wait to come back!",Disneyland_HongKong
630507279,5,2018-10,India,The main trip highlight is disneyland. Loads of fun and loads of excitement. We had a super time here.,Disneyland_HongKong
630255018,5,2018-11,United States,"Been to Anaheim, Orlando and now Hong Kong and not disappointed at all! Another fantastic environment by the Disney team! While nowhere near the expanse of Orlando or even Anaheim, HK Disneyland still provides a most enjoyable experience for all ages. 3 adults and 2 small (5 & 3 yrs) children in our party. Dumbo still a favorite for all as well as the Ironman Experience (only in HKD). Ironman was a unanimous choice by all to be repeated before leaving the park at closing!",Disneyland_HongKong
630000067,5,2018-11,Philippines,"Truly, it is happiest place on earth. Best place to spend with your family and friends. Rides are fun for all ages and queues are quick. It is smaller as compared to Anaheim's Disneyland, but there are many, good attractions for each family member to enjoy. Facilities are family friendly. A few local staff manning the parade can be friendlier and warmer. After all, they represent Disney.",Disneyland_HongKong
629864194,5,2018-10,Canada,"Just spent 6 hours at Disneyland with our 8 year old granddaughter! This is not the first time we've been there with her, but we can see at this age, her height qualifies her for more exciting rides! Some rides were reserved for her an her grandfather, but others, we could all enjoy! Our trip was the latter part of October, so apparently it had cooled down a bit. Comfortable but warm. It is a very fun place for all!!",Disneyland_HongKong
629833707,2,2018-10,Singapore,Was quite disappointed as the castle was under renovation hence no fireworks. The characters roaming around the park was limited. The street march ended very fast.,Disneyland_HongKong
629794785,5,2018-10,Australia,"So Disneyland is Disneyland....Lots of characters to visit, lots of rides and experiences to explore, queues and overpriced food. However, you are going to Disneyland, this is what its all about.The number 1 tip we can provide you is GO EARLY. The attendance at the part litterally triples around 3pm. Between 10:30am and 2pm there are nearly NO queues at any entertainment   rides then it hits 2 3pm and the most popular rides have 30 50 mins waits. You CAN bring in water (I took in three bottles and showed them when entering and was let straight through) and a small amount of food, just don't bring a picnic. Sure the food is overpriced and substandard but this IS expected in theme parks. Just accept that...Head early, bring water, and let your imagination run away with the fun of Disneyland...",Disneyland_HongKong
629761427,5,2018-10,India,What draws us to Disneyland is the exhuberance and excitement that   s created by both children and their parents while they enjoy and entertain. Hong Kong Disneyland is no different and yet different from other Disneyland   s as they go. There are unique rides and few new ones like the one we saw in the Iron Man Experience. It has been added after the acquisition of Marvel Universe by Disney.,Disneyland_HongKong
